,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
539,38.5,Co-Occurrance,LenLog_1_10_1_15_5_2-5_3000.csv,10,2.5,5,30,,1,1,15,0,0.0,,0.019631624221801758,0.05513262748718262,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]",[],,-25.0
540,39.0,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,5,,1,1,15,7,46.666666666666664,1.0,0.011015176773071289,0.01599431037902832,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[487, 1256, 1262, 303, 1206, 952, 1276]",,0.0
541,39.1,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,10,,1,1,15,5,33.33333333333333,4.0,0.011015176773071289,0.02987051010131836,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[384, 1355, 461, 242, 700]",,-5.0
542,39.2,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,15,,1,1,15,6,40.0,2.1666666666666665,0.011015176773071289,0.02825188636779785,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1342, 483, 918, 948, 1275, 706]",,-10.0
543,39.3,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,20,,1,1,15,4,26.666666666666668,4.5,0.011015176773071289,0.03206896781921387,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[385, 1355, 461, 910]",,-15.0
544,39.4,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,25,,1,1,15,6,40.0,6.0,0.011015176773071289,0.023046493530273438,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1355, 385, 1355, 910, 943, 700]",,-20.0
545,39.5,Co-Occurrance,LenLog_1_10_1_15_5_5_1500.csv,10,5.0,5,30,,1,1,15,4,26.666666666666668,8.5,0.011015176773071289,0.02585434913635254,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[1345, 1345, 451, 920]",,-25.0
546,40.0,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,5,,1,1,20,0,0.0,,0.018096923828125,0.02359771728515625,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]",[],,5.0
547,40.1,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,10,,1,1,20,12,60.0,0.0,0.018096923828125,0.061772823333740234,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1160, 1419, 789, 1434, 1973, 1338, 579, 840, 1368, 863, 1889, 891]",,0.0
548,40.2,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,15,,1,1,20,12,60.0,3.1666666666666665,0.018096923828125,0.0551300048828125,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1401, 787, 1430, 429, 1969, 1335, 56, 838, 859, 1885, 612, 887]",,-5.0
549,40.3,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,20,,1,1,20,4,20.0,8.25,0.018096923828125,0.0253756046295166,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1152, 1395, 143, 363]",,-10.0
550,40.4,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,25,,1,1,20,1,5.0,2.0,0.018096923828125,0.03825211524963379,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]",[1421],,-15.0
551,40.5,Co-Occurrance,LenLog_1_10_1_20_10_10_2000.csv,10,10.0,10,30,,1,1,20,2,10.0,7.5,0.018096923828125,0.032716989517211914,"[1973, 1889, 1434, 1419, 1403, 1368, 1357, 1338, 1160, 1060, 891, 863, 840, 789, 616, 579, 430, 354, 151, 60]","[1421, 1421]",,-20.0
552,41.0,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,5,,1,1,20,0,0.0,,0.04312539100646973,0.9179909229278564,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,5.0
553,41.1,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,10,,1,1,20,15,75.0,0.0,0.04312539100646973,1.491410493850708,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[3459, 12798, 15757, 673, 4776, 6398, 1232, 6867, 2003, 1625, 11739, 14689, 9059, 10490, 19582]",,0.0
554,41.2,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,15,,1,1,20,0,0.0,,0.04312539100646973,1.339857578277588,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,-5.0
555,41.3,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,20,,1,1,20,0,0.0,,0.04312539100646973,1.2848858833312988,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,-10.0
556,41.4,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,25,,1,1,20,2,10.0,9.5,0.04312539100646973,1.4079537391662598,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[1618, 9047]",,-15.0
557,41.5,Co-Occurrance,LenLog_1_10_1_20_10_1_20000.csv,10,1.0,10,30,,1,1,20,0,0.0,,0.04312539100646973,1.566856861114502,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]",[],,-20.0
558,42.0,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,5,,1,1,20,15,75.0,1.1333333333333333,0.017235517501831055,0.27098655700683594,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1664, 6405, 4126, 1314, 3108, 6838, 2747, 3006, 6083, 1098, 5461, 5210, 4203, 1653, 4217]",,5.0
559,42.1,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,10,,1,1,20,20,100.0,2.1,0.017235517501831055,0.3361530303955078,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1664, 6405, 4126, 1310, 3108, 6838, 2743, 3006, 6083, 1098, 3794, 5843, 5461, 5206, 4188, 867, 4203, 2416, 1653, 4217]",,0.0
560,42.2,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,15,,1,1,20,18,90.0,5.5,0.017235517501831055,0.29880332946777344,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1660, 6401, 4122, 1310, 3104, 6834, 2743, 3001, 6078, 3790, 5838, 5455, 5206, 4188, 864, 2412, 1649, 4213]",,-5.0
561,42.3,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,20,,1,1,20,13,65.0,3.923076923076923,0.017235517501831055,0.23688173294067383,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[6403, 4124, 3106, 6836, 2745, 3004, 3792, 5841, 5208, 4186, 4215, 1651, 4215]",,-10.0
562,42.4,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,25,,1,1,20,13,65.0,4.0,0.017235517501831055,0.24695229530334473,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[1662, 4124, 3106, 6836, 2745, 6083, 3792, 5841, 5208, 4215, 2414, 1662, 4215]",,-15.0
563,42.5,Co-Occurrance,LenLog_1_10_1_20_10_2-5_8000.csv,10,2.5,10,30,,1,1,20,13,65.0,5.846153846153846,0.017235517501831055,0.31589460372924805,"[6839, 6406, 6084, 5844, 5462, 5211, 4218, 4205, 4193, 4128, 3795, 3109, 3007, 2748, 2419, 1665, 1654, 1315, 1099, 870]","[6401, 4122, 3104, 6834, 2743, 3001, 6079, 1092, 3789, 5838, 5455, 864, 2412]",,-20.0
564,43.0,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,5,,1,1,20,5,25.0,1.4,0.031476736068725586,0.08444094657897949,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[2055, 662, 3098, 3517, 2385]",,5.0
565,43.1,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,10,,1,1,20,2,10.0,0.0,0.031476736068725586,0.08434081077575684,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[2119, 511]",,0.0
566,43.2,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,15,,1,1,20,6,30.0,1.3333333333333333,0.031476736068725586,0.08719158172607422,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[644, 1542, 2623, 3520, 1755, 2159]",,-5.0
567,43.3,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,20,,1,1,20,1,5.0,8.0,0.031476736068725586,0.0910789966583252,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]",[2631],,-10.0
568,43.4,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,25,,1,1,20,1,5.0,11.0,0.031476736068725586,0.06586766242980957,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]",[674],,-15.0
569,43.5,Co-Occurrance,LenLog_1_10_1_20_10_5_4000.csv,10,5.0,10,30,,1,1,20,2,10.0,4.0,0.031476736068725586,0.07657670974731445,"[3989, 3895, 3801, 3519, 3258, 3099, 2692, 2662, 2623, 2596, 2386, 2159, 2119, 2057, 1829, 1750, 1542, 663, 642, 511]","[2602, 2161]",,-20.0
570,44.0,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,5,,1,1,20,0,0.0,,0.01487421989440918,0.03999495506286621,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]",[],,10.0
571,44.1,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,10,,1,1,20,5,25.0,1.0,0.01487421989440918,0.04171919822692871,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]","[1676, 1040, 680, 1213, 2779]",,5.0
572,44.2,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,15,,1,1,20,14,70.0,0.0,0.01487421989440918,0.07959866523742676,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]","[2188, 1677, 1041, 145, 2720, 2854, 311, 1214, 1743, 2396, 2780, 120, 1145, 2558]",,0.0
573,44.3,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,20,,1,1,20,19,95.0,3.263157894736842,0.01487421989440918,0.11200523376464844,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]","[2058, 2191, 1680, 1037, 142, 2722, 2858, 685, 314, 1217, 1874, 1747, 1496, 2398, 2786, 500, 122, 1147, 2561]",,-5.0
574,44.4,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,25,,1,1,20,20,100.0,1.7,0.01487421989440918,0.12117385864257812,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]","[1928, 2055, 2188, 1681, 1041, 145, 2719, 2855, 682, 316, 1214, 1871, 1744, 1493, 2400, 2783, 497, 119, 1154, 2558]",,-10.0
575,44.5,Co-Occurrance,LenLog_1_10_1_20_15_10_3000.csv,10,10.0,15,30,,1,1,20,20,100.0,7.05,0.01487421989440918,0.13483572006225586,"[2854, 2780, 2720, 2558, 2396, 2188, 2055, 1926, 1869, 1743, 1677, 1493, 1214, 1145, 1041, 681, 497, 311, 145, 120]","[1921, 2048, 2182, 1671, 1035, 137, 2713, 2845, 671, 305, 1205, 1864, 1736, 1486, 2389, 2773, 490, 113, 1138, 2550]",,-15.0
576,45.0,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,5,,1,1,20,0,0.0,,0.04117870330810547,2.65873122215271,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]",[],,10.0
577,45.1,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,10,,1,1,20,10,50.0,0.0,0.04117870330810547,3.1926615238189697,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[4363, 20391, 17066, 25907, 699, 6478, 21591, 23526, 14319, 26610]",,5.0
578,45.2,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,15,,1,1,20,20,100.0,1.45,0.04117870330810547,2.991425037384033,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[4364, 6936, 13338, 29216, 13986, 20392, 27946, 17067, 10543, 11697, 25909, 701, 29644, 6479, 21593, 23527, 5995, 14321, 26611, 3446]",,0.0
579,45.3,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,20,,1,1,20,20,100.0,5.9,0.04117870330810547,2.8884365558624268,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[4358, 6927, 13330, 29208, 13979, 20386, 27939, 17061, 10536, 11689, 25901, 694, 29637, 6473, 21584, 23521, 5988, 14312, 26605, 3436]",,-5.0
580,45.4,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,25,,1,1,20,20,100.0,6.5,0.04117870330810547,2.728600025177002,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[4356, 6928, 13330, 29210, 13978, 20384, 27938, 17059, 10535, 11688, 25901, 693, 29636, 6471, 21585, 23519, 5987, 14313, 26603, 3438]",,-10.0
581,45.5,Co-Occurrance,LenLog_1_10_1_20_15_1_30000.csv,10,1.0,15,30,,1,1,20,14,70.0,12.428571428571429,0.04117870330810547,2.9162373542785645,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[6921, 13324, 13972, 20379, 27932, 10529, 11683, 25895, 687, 29630, 21581, 5981, 14306, 26596]",,-15.0
582,46.0,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,5,,1,1,20,0,0.0,,0.02806377410888672,0.44512200355529785,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]",[],,10.0
583,46.1,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,10,,1,1,20,12,60.0,0.0,0.02806377410888672,0.507620096206665,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]","[8960, 4368, 2834, 8476, 9637, 2731, 6079, 8901, 10855, 10348, 5748, 1396]",,5.0
584,46.2,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,15,,1,1,20,12,60.0,0.0,0.02806377410888672,0.5282680988311768,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]","[8960, 4368, 2834, 8476, 9637, 2731, 6079, 8901, 6363, 10855, 10348, 5748]",,0.0
585,46.3,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,20,,1,1,20,19,95.0,2.1578947368421053,0.02806377410888672,0.6443002223968506,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]","[8957, 3966, 4479, 4365, 2833, 9635, 2730, 297, 6078, 8899, 3779, 1347, 2940, 6360, 10852, 10346, 5746, 1395, 2427]",,-5.0
586,46.4,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,25,,1,1,20,19,95.0,4.894736842105263,0.02806377410888672,0.5651035308837891,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]","[8955, 3963, 4477, 4362, 2829, 8472, 9632, 2727, 6074, 8896, 3777, 1343, 2937, 6358, 10850, 10344, 5743, 1392, 2425]",,-10.0
587,46.5,Co-Occurrance,LenLog_1_10_1_20_15_2-5_12000.csv,10,2.5,15,30,,1,1,20,20,100.0,3.55,0.02806377410888672,0.4711873531341553,"[10855, 10348, 9637, 8960, 8901, 8476, 6363, 6079, 5748, 4482, 4368, 3969, 3781, 2942, 2834, 2731, 2430, 1396, 1349, 299]","[8956, 3964, 4478, 4365, 2830, 8475, 9633, 2727, 296, 6076, 8897, 3778, 1346, 2938, 6359, 10851, 10345, 5744, 1393, 2426]",,-15.0
588,47.0,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,5,,1,1,20,0,0.0,,0.02291393280029297,0.1281578540802002,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]",[],,10.0
589,47.1,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,10,,1,1,20,19,95.0,5.0,0.02291393280029297,0.2613084316253662,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]","[1676, 4365, 3598, 2445, 789, 2725, 42, 2742, 570, 962, 2507, 5968, 340, 3031, 2775, 5608, 2793, 1529, 260]",,5.0
590,47.2,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,15,,1,1,20,19,95.0,0.0,0.02291393280029297,0.1921706199645996,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]","[1671, 4360, 3593, 2440, 784, 2720, 37, 2737, 565, 957, 2502, 5963, 335, 3026, 2770, 5603, 2788, 1524, 255]",,0.0
591,47.3,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,20,,1,1,20,14,70.0,5.0,0.02291393280029297,0.19864630699157715,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]","[1666, 4355, 3588, 2435, 779, 2715, 32, 2732, 560, 952, 2497, 5958, 3021, 5598]",,-5.0
592,47.4,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,25,,1,1,20,6,30.0,3.3333333333333335,0.02291393280029297,0.11684083938598633,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]","[3590, 2437, 2717, 2733, 561, 5600]",,-10.0
593,47.5,Co-Occurrance,LenLog_1_10_1_20_15_5_6000.csv,10,5.0,15,30,,1,1,20,4,20.0,5.25,0.02291393280029297,0.15328025817871094,"[5963, 5603, 4360, 3593, 3026, 2788, 2770, 2737, 2720, 2502, 2440, 1671, 1524, 1149, 957, 784, 565, 335, 255, 37]","[2735, 2735, 5961, 2768]",,-15.0
594,48.0,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,5,,1,1,20,0,0.0,,0.015709638595581055,0.06646466255187988,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]",[],,15.0
595,48.1,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,10,,1,1,20,18,90.0,0.0,0.015709638595581055,0.15250444412231445,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]","[909, 2967, 1948, 288, 45, 2864, 2612, 1972, 3129, 1086, 2385, 1617, 472, 2523, 2151, 3690, 3321, 2810]",,10.0
596,48.2,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,15,,1,1,20,15,75.0,5.0,0.015709638595581055,0.09570956230163574,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]","[914, 2972, 1953, 293, 50, 2869, 2617, 3134, 1091, 2390, 1622, 477, 2156, 3695, 2815]",,5.0
597,48.3,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,20,,1,1,20,20,100.0,1.8,0.015709638595581055,0.15744566917419434,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]","[910, 2972, 1951, 290, 46, 2865, 2613, 1973, 3130, 1087, 1736, 1360, 2386, 1620, 473, 2524, 2152, 3691, 3328, 2811]",,0.0
598,48.4,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,25,,1,1,20,20,100.0,4.3,0.015709638595581055,0.10570120811462402,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]","[905, 2963, 1944, 284, 41, 2860, 2608, 1968, 3125, 1082, 1731, 1350, 2381, 1613, 468, 2519, 2147, 3686, 3315, 2806]",,-5.0
599,48.5,Co-Occurrance,LenLog_1_10_1_20_20_10_4000.csv,10,10.0,20,30,,1,1,20,20,100.0,5.85,0.015709638595581055,0.12262821197509766,"[3690, 3321, 3129, 2967, 2864, 2810, 2612, 2523, 2385, 2151, 1972, 1948, 1735, 1617, 1358, 1086, 909, 472, 288, 45]","[903, 2962, 1942, 282, 39, 2858, 2607, 1966, 3123, 1080, 1730, 1353, 2379, 1611, 466, 2517, 2145, 3684, 3314, 2804]",,-10.0
600,49.0,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,5,,1,1,20,0,0.0,,0.0554356575012207,4.6622068881988525,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]",[],,15.0
601,49.1,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,10,,1,1,20,10,50.0,1.0,0.0554356575012207,5.1852991580963135,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]","[30606, 33553, 25617, 36117, 6067, 12353, 6091, 32228, 17779, 11636]",,10.0
602,49.2,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,15,,1,1,20,12,60.0,0.0,0.0554356575012207,5.563078165054321,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]","[34052, 30605, 33552, 25616, 36116, 12352, 6090, 3678, 32227, 17778, 11635, 34552]",,5.0
603,49.3,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,20,,1,1,20,11,55.00000000000001,0.0,0.0554356575012207,5.196268796920776,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]","[30605, 33552, 25616, 36116, 12352, 6090, 3678, 32227, 17778, 11635, 34552]",,0.0
604,49.4,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,25,,1,1,20,11,55.00000000000001,0.5454545454545454,0.0554356575012207,5.029696226119995,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]","[9100, 30607, 33552, 25615, 6066, 27066, 12351, 6090, 32226, 17778, 28794]",,-5.0
605,49.5,Co-Occurrance,LenLog_1_10_1_20_20_1_40000.csv,10,1.0,20,30,,1,1,20,5,25.0,2.0,0.0554356575012207,5.28568959236145,"[36116, 34552, 34052, 33552, 32227, 31957, 30605, 28794, 27065, 26757, 25616, 24103, 17778, 14835, 12352, 11635, 9100, 6090, 6066, 3678]","[34050, 6088, 17776, 34550, 28792]",,-10.0
606,50.0,Co-Occurrance,LenLog_1_10_1_20_20_2-5_16000.csv,10,2.5,20,5,,1,1,20,2,10.0,0.0,0.033396005630493164,0.7874157428741455,"[14242, 11644, 10752, 10054, 9465, 9243, 7098, 7067, 6978, 6828, 5949, 3931, 3162, 2342, 2038, 1863, 1047, 1014, 780, 626]","[9243, 11644]",,15.0
